DATE,JULIAN,TREEID,CIRCUIT,BCON,BBRK,FBUD,FOPN,FPST,SEX,LENGTH,WIDTH,LFIN,L75,L95,TIP,COMMENTS,
6/3/19,154,ACRU-05,56,BB,100,BB,100,100,F,13,12,70,70,40,S,seeds falling,
6/8/19,159,ACRU-05,56,BB,100,BB,100,100,F,13,12,83,80,60,M,most seeds fallen,
6/14/19,165,ACRU-05,56,BB,100,BB,100,100,F,13,12,83,80,70,M,seeds gone,
6/24/19,175,ACRU-05,56,BB,100,BB,100,100,F,13,12,95,80,97,S,seeds gone,
4/1/19,91,FRAM-08,57,NS,0,ND,0,0,ND,-99,-99,0,0,0,0,new tree 4-1-15 (04 dead),
4/11/19,101,FRAM-08,57,NS,0,ND,0,0,ND,-99,-99,0,0,0,0,new tree 4-1-15 (04 dead),
4/17/19,107,FRAM-08,57,NS,0,ND,0,0,ND,-99,-99,0,0,0,0,new tree 4-1-15 (04 dead),
4/23/19,113,FRAM-08,57,MS,0,ND,0,0,ND,-99,-99,0,0,0,0,new tree 4-1-15 (04 dead),
4/29/19,119,FRAM-08,57,MS,0,ND,0,0,ND,-99,-99,0,0,0,0,new tree 4-1-15 (04 dead),
5/6/19,126,FRAM-08,57,VS,0,ND,0,0,ND,-99,-99,0,0,0,0,new tree 4-1-15 (04 dead),
5/11/19,131,FRAM-08,57,VS,0,ND,0,0,ND,-99,-99,0,0,0,0,new tree 4-1-15 (04 dead),
5/16/19,136,FRAM-08,57,BB,3,ND,0,0,ND,-99,-99,0,0,0,0,new tree 4-1-15 (04 dead),
5/21/19,141,FRAM-08,57,BB,100,ND,0,0,ND,-99,-99,5,0,0,0,new tree 4-1-15 (04 dead),
5/27/19,147,FRAM-08,57,BB,100,ND,0,0,ND,-99,-99,23,0,0,0,new tree 4-1-15 (04 dead),
6/3/19,154,FRAM-08,57,BB,100,ND,0,0,ND,-99,-99,70,70,0,0,new tree 4-1-15 (04 dead),
6/8/19,159,FRAM-08,57,BB,100,ND,0,0,ND,-99,-99,78,80,45,F,new tree 4-1-15 (04 dead),
6/14/19,165,FRAM-08,57,BB,100,ND,0,0,ND,-99,-99,88,80,70,0,new tree 4-1-15 (04 dead),
6/24/19,175,FRAM-08,57,BB,100,ND,0,0,ND,-99,-99,95,80,95,F,new tree 4-1-15 (04 dead),
4/1/19,91,POTR-02,58,SS,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,flwr buds VS,
4/11/19,101,POTR-02,58,MS,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,flwr buds VS,
4/17/19,107,POTR-02,58,MS,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99, F flwrs ~60% BB,
4/23/19,113,POTR-02,58,MS,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,F flwrs 100% BB,
4/29/19,119,POTR-02,58,VS,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,F flwrs 100%BB-fruit dev?,
5/6/19,126,POTR-02,58,BB,50,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,fruit dev-still on,
5/11/19,131,POTR-02,58,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,fruit dev-still on,
5/16/19,136,POTR-02,58,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,most fruit still on?,
5/21/19,141,POTR-02,58,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,most fruit still on?,
5/27/19,147,POTR-02,58,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,fruit stil on?,
6/3/19,154,POTR-02,58,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/8/19,159,POTR-02,58,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/14/19,165,POTR-02,58,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
6/24/19,175,POTR-02,58,BB,100,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,
