"date","year","doy","hour","tmin","tmax","tmean","climatetype"
2016-11-26,2016,331,"04",3.09,8.44,3.87,"weldhill"
2016-11-26,2016,331,"05",3.09,8.44,3.58,"weldhill"
2016-11-26,2016,331,"06",3.09,8.44,3.4,"weldhill"
2016-11-26,2016,331,"07",3.09,8.44,3.38,"weldhill"
2016-11-26,2016,331,"08",3.09,8.44,3.71,"weldhill"
2016-11-26,2016,331,"09",3.09,8.44,3.99,"weldhill"
2016-11-26,2016,331,"10",3.09,8.44,4.69,"weldhill"
2016-11-26,2016,331,"11",3.09,8.44,5.98,"weldhill"
2016-11-26,2016,331,"12",3.09,8.44,7.27,"weldhill"
2016-11-26,2016,331,"13",3.09,8.44,7.81,"weldhill"
2016-11-26,2016,331,"14",3.09,8.44,8.05,"weldhill"
2016-11-26,2016,331,"15",3.09,8.44,7.27,"weldhill"
2016-11-26,2016,331,"16",3.09,8.44,6.36,"weldhill"
2016-11-26,2016,331,"17",3.09,8.44,5.73,"weldhill"
2016-11-26,2016,331,"18",3.09,8.44,5.44,"weldhill"
2016-11-26,2016,331,"19",3.09,8.44,5.13,"weldhill"
2016-11-26,2016,331,"20",3.09,8.44,4.75,"weldhill"
2016-11-26,2016,331,"21",3.09,8.44,4.57,"weldhill"
2016-11-26,2016,331,"22",3.09,8.44,4.13,"weldhill"
2016-11-26,2016,331,"23",3.09,8.44,3.37,"weldhill"
2016-11-27,2016,332,"00",-0.79,7.84,2.67,"weldhill"
2016-11-27,2016,332,"01",-0.79,7.84,3,"weldhill"
2016-11-27,2016,332,"02",-0.79,7.84,3.1,"weldhill"
2016-11-27,2016,332,"03",-0.79,7.84,2.83,"weldhill"
2016-11-27,2016,332,"04",-0.79,7.84,2.53,"weldhill"
2016-11-27,2016,332,"05",-0.79,7.84,2.31,"weldhill"
2016-11-27,2016,332,"06",-0.79,7.84,1.84,"weldhill"
2016-11-27,2016,332,"07",-0.79,7.84,1.78,"weldhill"
2016-11-27,2016,332,"08",-0.79,7.84,2.94,"weldhill"
2016-11-27,2016,332,"09",-0.79,7.84,4.09,"weldhill"
2016-11-27,2016,332,"10",-0.79,7.84,5.18,"weldhill"
2016-11-27,2016,332,"11",-0.79,7.84,5.83,"weldhill"
2016-11-27,2016,332,"12",-0.79,7.84,6.74,"weldhill"
2016-11-27,2016,332,"13",-0.79,7.84,7.67,"weldhill"
2016-11-27,2016,332,"14",-0.79,7.84,6.63,"weldhill"
2016-11-27,2016,332,"15",-0.79,7.84,5.69,"weldhill"
2016-11-27,2016,332,"16",-0.79,7.84,5.19,"weldhill"
2016-11-27,2016,332,"17",-0.79,7.84,4.72,"weldhill"
2016-11-27,2016,332,"18",-0.79,7.84,3.62,"weldhill"
2016-11-27,2016,332,"19",-0.79,7.84,3.19,"weldhill"
2016-11-27,2016,332,"20",-0.79,7.84,2.24,"weldhill"
2016-11-27,2016,332,"21",-0.79,7.84,1.45,"weldhill"
2016-11-27,2016,332,"22",-0.79,7.84,0.91,"weldhill"
2016-11-27,2016,332,"23",-0.79,7.84,-0.13,"weldhill"
2016-11-28,2016,333,"00",-2.07,8.09,-1.01,"weldhill"
2016-11-28,2016,333,"01",-2.07,8.09,-1.3,"weldhill"
2016-11-28,2016,333,"02",-2.07,8.09,-1.63,"weldhill"
2016-11-28,2016,333,"03",-2.07,8.09,-1.22,"weldhill"
2016-11-28,2016,333,"04",-2.07,8.09,-1.18,"weldhill"
2016-11-28,2016,333,"05",-2.07,8.09,-0.87,"weldhill"
2016-11-28,2016,333,"06",-2.07,8.09,-1.23,"weldhill"
2016-11-28,2016,333,"07",-2.07,8.09,-0.52,"weldhill"
2016-11-28,2016,333,"08",-2.07,8.09,1.63,"weldhill"
2016-11-28,2016,333,"09",-2.07,8.09,3.26,"weldhill"
2016-11-28,2016,333,"10",-2.07,8.09,4.47,"weldhill"
2016-11-28,2016,333,"11",-2.07,8.09,5.5,"weldhill"
2016-11-28,2016,333,"12",-2.07,8.09,6.46,"weldhill"
2016-11-28,2016,333,"13",-2.07,8.09,7.36,"weldhill"
2016-11-28,2016,333,"14",-2.07,8.09,7.94,"weldhill"
2016-11-28,2016,333,"15",-2.07,8.09,7.2,"weldhill"
2016-11-28,2016,333,"16",-2.07,8.09,4.33,"weldhill"
2016-11-28,2016,333,"17",-2.07,8.09,1.78,"weldhill"
2016-11-28,2016,333,"18",-2.07,8.09,1.16,"weldhill"
2016-11-28,2016,333,"19",-2.07,8.09,0.19,"weldhill"
2016-11-28,2016,333,"20",-2.07,8.09,0.13,"weldhill"
2016-11-28,2016,333,"21",-2.07,8.09,-0.76,"weldhill"
2016-11-28,2016,333,"22",-2.07,8.09,-1.05,"weldhill"
2016-11-28,2016,333,"23",-2.07,8.09,-1.55,"weldhill"
2016-11-29,2016,334,"00",-2.19,14.82,-1.96,"weldhill"
2016-11-29,2016,334,"01",-2.19,14.82,-1.95,"weldhill"
2016-11-29,2016,334,"02",-2.19,14.82,-1.02,"weldhill"
2016-11-29,2016,334,"03",-2.19,14.82,0.16,"weldhill"
2016-11-29,2016,334,"04",-2.19,14.82,0.59,"weldhill"
2016-11-29,2016,334,"05",-2.19,14.82,1.58,"weldhill"
2016-11-29,2016,334,"06",-2.19,14.82,2.46,"weldhill"
2016-11-29,2016,334,"07",-2.19,14.82,3.55,"weldhill"
2016-11-29,2016,334,"08",-2.19,14.82,5,"weldhill"
2016-11-29,2016,334,"09",-2.19,14.82,6.2,"weldhill"
2016-11-29,2016,334,"10",-2.19,14.82,6.78,"weldhill"
2016-11-29,2016,334,"11",-2.19,14.82,6.28,"weldhill"
2016-11-29,2016,334,"12",-2.19,14.82,6.58,"weldhill"
2016-11-29,2016,334,"13",-2.19,14.82,8.04,"weldhill"
2016-11-29,2016,334,"14",-2.19,14.82,9.3,"weldhill"
2016-11-29,2016,334,"15",-2.19,14.82,10.08,"weldhill"
2016-11-29,2016,334,"16",-2.19,14.82,10.69,"weldhill"
2016-11-29,2016,334,"17",-2.19,14.82,11.67,"weldhill"
2016-11-29,2016,334,"18",-2.19,14.82,12.8,"weldhill"
2016-11-29,2016,334,"19",-2.19,14.82,13.74,"weldhill"
2016-11-29,2016,334,"20",-2.19,14.82,14.36,"weldhill"
2016-11-29,2016,334,"21",-2.19,14.82,14.35,"weldhill"
2016-11-29,2016,334,"22",-2.19,14.82,14.48,"weldhill"
2016-11-29,2016,334,"23",-2.19,14.82,14.68,"weldhill"
2016-11-30,2016,335,"00",6.05,13.74,11.58,"weldhill"
2016-11-30,2016,335,"01",6.05,13.74,9.36,"weldhill"
2016-11-30,2016,335,"02",6.05,13.74,7.89,"weldhill"
2016-11-30,2016,335,"03",6.05,13.74,6.78,"weldhill"
2016-11-30,2016,335,"04",6.05,13.74,6.38,"weldhill"
2016-11-30,2016,335,"05",6.05,13.74,6.15,"weldhill"
2016-11-30,2016,335,"06",6.05,13.74,6.25,"weldhill"
2016-11-30,2016,335,"07",6.05,13.74,7.27,"weldhill"
2016-11-30,2016,335,"08",6.05,13.74,8.31,"weldhill"
2016-11-30,2016,335,"09",6.05,13.74,9.01,"weldhill"
2016-11-30,2016,335,"10",6.05,13.74,8.76,"weldhill"
2016-11-30,2016,335,"11",6.05,13.74,8.48,"weldhill"
2016-11-30,2016,335,"12",6.05,13.74,8.37,"weldhill"
2016-11-30,2016,335,"13",6.05,13.74,8.34,"weldhill"
2016-11-30,2016,335,"14",6.05,13.74,8.27,"weldhill"
2016-11-30,2016,335,"15",6.05,13.74,8.15,"weldhill"
2016-11-30,2016,335,"16",6.05,13.74,8.01,"weldhill"
2016-11-30,2016,335,"17",6.05,13.74,8.01,"weldhill"
2016-11-30,2016,335,"18",6.05,13.74,7.91,"weldhill"
2016-11-30,2016,335,"19",6.05,13.74,8.2,"weldhill"
2016-11-30,2016,335,"20",6.05,13.74,8.39,"weldhill"
2016-11-30,2016,335,"21",6.05,13.74,8.4,"weldhill"
2016-11-30,2016,335,"22",6.05,13.74,8.48,"weldhill"
2016-11-30,2016,335,"23",6.05,13.74,8.57,"weldhill"
2016-12-01,2016,336,"00",4.77,13.83,8.67,"weldhill"
2016-12-01,2016,336,"01",4.77,13.83,8.76,"weldhill"
2016-12-01,2016,336,"02",4.77,13.83,8.93,"weldhill"
2016-12-01,2016,336,"03",4.77,13.83,9.22,"weldhill"
2016-12-01,2016,336,"04",4.77,13.83,9.36,"weldhill"
2016-12-01,2016,336,"05",4.77,13.83,9.36,"weldhill"
2016-12-01,2016,336,"06",4.77,13.83,9.15,"weldhill"
2016-12-01,2016,336,"07",4.77,13.83,8.57,"weldhill"
2016-12-01,2016,336,"08",4.77,13.83,9.3,"weldhill"
2016-12-01,2016,336,"09",4.77,13.83,11,"weldhill"
2016-12-01,2016,336,"10",4.77,13.83,12.53,"weldhill"
2016-12-01,2016,336,"11",4.77,13.83,13.13,"weldhill"
2016-12-01,2016,336,"12",4.77,13.83,13.51,"weldhill"
2016-12-01,2016,336,"13",4.77,13.83,12.56,"weldhill"
2016-12-01,2016,336,"14",4.77,13.83,11.52,"weldhill"
2016-12-01,2016,336,"15",4.77,13.83,10.25,"weldhill"
2016-12-01,2016,336,"16",4.77,13.83,9.8,"weldhill"
2016-12-01,2016,336,"17",4.77,13.83,9.2,"weldhill"
2016-12-01,2016,336,"18",4.77,13.83,8.72,"weldhill"
2016-12-01,2016,336,"19",4.77,13.83,8.16,"weldhill"
2016-12-01,2016,336,"20",4.77,13.83,7.2,"weldhill"
2016-12-01,2016,336,"21",4.77,13.83,6.49,"weldhill"
2016-12-01,2016,336,"22",4.77,13.83,5.8,"weldhill"
2016-12-01,2016,336,"23",4.77,13.83,5.02,"weldhill"
2016-12-02,2016,337,"00",1.56,9.83,4.77,"weldhill"
2016-12-02,2016,337,"01",1.56,9.83,4.29,"weldhill"
2016-12-02,2016,337,"02",1.56,9.83,3.76,"weldhill"
2016-12-02,2016,337,"03",1.56,9.83,3.05,"weldhill"
2016-12-02,2016,337,"04",1.56,9.83,2.14,"weldhill"
2016-12-02,2016,337,"05",1.56,9.83,2.15,"weldhill"
2016-12-02,2016,337,"06",1.56,9.83,2.44,"weldhill"
2016-12-02,2016,337,"07",1.56,9.83,2.85,"weldhill"
2016-12-02,2016,337,"08",1.56,9.83,4.65,"weldhill"
2016-12-02,2016,337,"09",1.56,9.83,6.94,"weldhill"
2016-12-02,2016,337,"10",1.56,9.83,8.41,"weldhill"
2016-12-02,2016,337,"11",1.56,9.83,9.37,"weldhill"
2016-12-02,2016,337,"12",1.56,9.83,9.29,"weldhill"
2016-12-02,2016,337,"13",1.56,9.83,9.11,"weldhill"
2016-12-02,2016,337,"14",1.56,9.83,9.29,"weldhill"
2016-12-02,2016,337,"15",1.56,9.83,9.02,"weldhill"
2016-12-02,2016,337,"16",1.56,9.83,7.68,"weldhill"
2016-12-02,2016,337,"17",1.56,9.83,6.63,"weldhill"
2016-12-02,2016,337,"18",1.56,9.83,6.01,"weldhill"
2016-12-02,2016,337,"19",1.56,9.83,5.9,"weldhill"
2016-12-02,2016,337,"20",1.56,9.83,5.82,"weldhill"
2016-12-02,2016,337,"21",1.56,9.83,5.33,"weldhill"
2016-12-02,2016,337,"22",1.56,9.83,5.24,"weldhill"
2016-12-02,2016,337,"23",1.56,9.83,5.17,"weldhill"
2016-12-03,2016,338,"00",1.23,6.63,4.93,"weldhill"
2016-12-03,2016,338,"01",1.23,6.63,4.72,"weldhill"
2016-12-03,2016,338,"02",1.23,6.63,3.87,"weldhill"
2016-12-03,2016,338,"03",1.23,6.63,3.5,"weldhill"
2016-12-03,2016,338,"04",1.23,6.63,3.46,"weldhill"
2016-12-03,2016,338,"05",1.23,6.63,3.58,"weldhill"
2016-12-03,2016,338,"06",1.23,6.63,3.16,"weldhill"
2016-12-03,2016,338,"07",1.23,6.63,3.25,"weldhill"
2016-12-03,2016,338,"08",1.23,6.63,4.31,"weldhill"
2016-12-03,2016,338,"09",1.23,6.63,5.26,"weldhill"
2016-12-03,2016,338,"10",1.23,6.63,6.01,"weldhill"
2016-12-03,2016,338,"11",1.23,6.63,6.06,"weldhill"
2016-12-03,2016,338,"12",1.23,6.63,6.14,"weldhill"
2016-12-03,2016,338,"13",1.23,6.63,6.42,"weldhill"
2016-12-03,2016,338,"14",1.23,6.63,6.41,"weldhill"
2016-12-03,2016,338,"15",1.23,6.63,5.76,"weldhill"
2016-12-03,2016,338,"16",1.23,6.63,4.87,"weldhill"
2016-12-03,2016,338,"17",1.23,6.63,4.11,"weldhill"
2016-12-03,2016,338,"18",1.23,6.63,3.45,"weldhill"
2016-12-03,2016,338,"19",1.23,6.63,3.06,"weldhill"
2016-12-03,2016,338,"20",1.23,6.63,2.7,"weldhill"
2016-12-03,2016,338,"21",1.23,6.63,2.45,"weldhill"
2016-12-03,2016,338,"22",1.23,6.63,1.91,"weldhill"
2016-12-03,2016,338,"23",1.23,6.63,1.37,"weldhill"
2016-12-04,2016,339,"00",-2.74,5.18,1.08,"weldhill"
2016-12-04,2016,339,"01",-2.74,5.18,0.42,"weldhill"
2016-12-04,2016,339,"02",-2.74,5.18,0.02,"weldhill"
2016-12-04,2016,339,"03",-2.74,5.18,-0.33,"weldhill"
2016-12-04,2016,339,"04",-2.74,5.18,-0.85,"weldhill"
2016-12-04,2016,339,"05",-2.74,5.18,0.56,"weldhill"
2016-12-04,2016,339,"06",-2.74,5.18,0.91,"weldhill"
2016-12-04,2016,339,"07",-2.74,5.18,0.93,"weldhill"
2016-12-04,2016,339,"08",-2.74,5.18,1.15,"weldhill"
2016-12-04,2016,339,"09",-2.74,5.18,1.93,"weldhill"
2016-12-04,2016,339,"10",-2.74,5.18,2.7,"weldhill"
2016-12-04,2016,339,"11",-2.74,5.18,3.41,"weldhill"
2016-12-04,2016,339,"12",-2.74,5.18,4.17,"weldhill"
2016-12-04,2016,339,"13",-2.74,5.18,4.7,"weldhill"
2016-12-04,2016,339,"14",-2.74,5.18,5.04,"weldhill"
2016-12-04,2016,339,"15",-2.74,5.18,4.49,"weldhill"
2016-12-04,2016,339,"16",-2.74,5.18,2.86,"weldhill"
2016-12-04,2016,339,"17",-2.74,5.18,1.22,"weldhill"
2016-12-04,2016,339,"18",-2.74,5.18,0.08,"weldhill"
2016-12-04,2016,339,"19",-2.74,5.18,-0.28,"weldhill"
2016-12-04,2016,339,"20",-2.74,5.18,-0.6,"weldhill"
2016-12-04,2016,339,"21",-2.74,5.18,-0.39,"weldhill"
2016-12-04,2016,339,"22",-2.74,5.18,-1.38,"weldhill"
2016-12-04,2016,339,"23",-2.74,5.18,-2.69,"weldhill"
2016-12-05,2016,340,"00",-2.8,2.53,-2.16,"weldhill"
2016-12-05,2016,340,"01",-2.8,2.53,-1.31,"weldhill"
2016-12-05,2016,340,"02",-2.8,2.53,-1.89,"weldhill"
2016-12-05,2016,340,"03",-2.8,2.53,-1.8,"weldhill"
2016-12-05,2016,340,"04",-2.8,2.53,-1.49,"weldhill"
2016-12-05,2016,340,"05",-2.8,2.53,-1.21,"weldhill"
2016-12-05,2016,340,"06",-2.8,2.53,-0.84,"weldhill"
2016-12-05,2016,340,"07",-2.8,2.53,-1.08,"weldhill"
2016-12-05,2016,340,"08",-2.8,2.53,-0.38,"weldhill"
2016-12-05,2016,340,"09",-2.8,2.53,0.15,"weldhill"
2016-12-05,2016,340,"10",-2.8,2.53,0.73,"weldhill"
2016-12-05,2016,340,"11",-2.8,2.53,1.28,"weldhill"
2016-12-05,2016,340,"12",-2.8,2.53,1.98,"weldhill"
2016-12-05,2016,340,"13",-2.8,2.53,2.33,"weldhill"
2016-12-05,2016,340,"14",-2.8,2.53,2.47,"weldhill"
2016-12-05,2016,340,"15",-2.8,2.53,2.03,"weldhill"
2016-12-05,2016,340,"16",-2.8,2.53,1.22,"weldhill"
2016-12-05,2016,340,"17",-2.8,2.53,0.49,"weldhill"
2016-12-05,2016,340,"18",-2.8,2.53,0.88,"weldhill"
2016-12-05,2016,340,"19",-2.8,2.53,1.36,"weldhill"
2016-12-05,2016,340,"20",-2.8,2.53,1.15,"weldhill"
2016-12-05,2016,340,"21",-2.8,2.53,1.63,"weldhill"
2016-12-05,2016,340,"22",-2.8,2.53,1.83,"weldhill"
2016-12-05,2016,340,"23",-2.8,2.53,1.58,"weldhill"
2016-12-06,2016,341,"00",-2.04,6.21,0.96,"weldhill"
2016-12-06,2016,341,"01",-2.04,6.21,0.33,"weldhill"
2016-12-06,2016,341,"02",-2.04,6.21,0.4,"weldhill"
2016-12-06,2016,341,"03",-2.04,6.21,0.37,"weldhill"
2016-12-06,2016,341,"04",-2.04,6.21,0.16,"weldhill"
2016-12-06,2016,341,"05",-2.04,6.21,-1.06,"weldhill"
2016-12-06,2016,341,"06",-2.04,6.21,-1.89,"weldhill"
2016-12-06,2016,341,"07",-2.04,6.21,-1.09,"weldhill"
2016-12-06,2016,341,"08",-2.04,6.21,1.78,"weldhill"
2016-12-06,2016,341,"09",-2.04,6.21,4.13,"weldhill"
2016-12-06,2016,341,"10",-2.04,6.21,5.17,"weldhill"
2016-12-06,2016,341,"11",-2.04,6.21,5.51,"weldhill"
2016-12-06,2016,341,"12",-2.04,6.21,6.01,"weldhill"
2016-12-06,2016,341,"13",-2.04,6.21,5.99,"weldhill"
2016-12-06,2016,341,"14",-2.04,6.21,5.42,"weldhill"
2016-12-06,2016,341,"15",-2.04,6.21,4.89,"weldhill"
2016-12-06,2016,341,"16",-2.04,6.21,4.16,"weldhill"
2016-12-06,2016,341,"17",-2.04,6.21,3.78,"weldhill"
2016-12-06,2016,341,"18",-2.04,6.21,3.54,"weldhill"
2016-12-06,2016,341,"19",-2.04,6.21,2.9,"weldhill"
2016-12-06,2016,341,"20",-2.04,6.21,2.8,"weldhill"
2016-12-06,2016,341,"21",-2.04,6.21,3.02,"weldhill"
2016-12-06,2016,341,"22",-2.04,6.21,3.51,"weldhill"
2016-12-06,2016,341,"23",-2.04,6.21,3.41,"weldhill"
2016-12-07,2016,342,"00",0.85,5,3.93,"weldhill"
2016-12-07,2016,342,"01",0.85,5,4.43,"weldhill"
2016-12-07,2016,342,"02",0.85,5,4.13,"weldhill"
2016-12-07,2016,342,"03",0.85,5,3.68,"weldhill"
2016-12-07,2016,342,"04",0.85,5,3.81,"weldhill"
2016-12-07,2016,342,"05",0.85,5,3.62,"weldhill"
2016-12-07,2016,342,"06",0.85,5,3.4,"weldhill"
2016-12-07,2016,342,"07",0.85,5,2.89,"weldhill"
2016-12-07,2016,342,"08",0.85,5,1.93,"weldhill"
2016-12-07,2016,342,"09",0.85,5,2.09,"weldhill"
2016-12-07,2016,342,"10",0.85,5,2.73,"weldhill"
2016-12-07,2016,342,"11",0.85,5,3.89,"weldhill"
2016-12-07,2016,342,"12",0.85,5,4.53,"weldhill"
2016-12-07,2016,342,"13",0.85,5,4.84,"weldhill"
2016-12-07,2016,342,"14",0.85,5,4.84,"weldhill"
2016-12-07,2016,342,"15",0.85,5,4.67,"weldhill"
2016-12-07,2016,342,"16",0.85,5,4.4,"weldhill"
2016-12-07,2016,342,"17",0.85,5,4.31,"weldhill"
2016-12-07,2016,342,"18",0.85,5,4.23,"weldhill"
2016-12-07,2016,342,"19",0.85,5,2.46,"weldhill"
2016-12-07,2016,342,"20",0.85,5,1.69,"weldhill"
2016-12-07,2016,342,"21",0.85,5,1.83,"weldhill"
2016-12-07,2016,342,"22",0.85,5,1.26,"weldhill"
2016-12-07,2016,342,"23",0.85,5,1.04,"weldhill"
2016-12-08,2016,343,"00",-0.71,5.16,1.34,"weldhill"
2016-12-08,2016,343,"01",-0.71,5.16,1.27,"weldhill"
2016-12-08,2016,343,"02",-0.71,5.16,1.53,"weldhill"
2016-12-08,2016,343,"03",-0.71,5.16,1.18,"weldhill"
2016-12-08,2016,343,"04",-0.71,5.16,1.14,"weldhill"
2016-12-08,2016,343,"05",-0.71,5.16,0.12,"weldhill"
2016-12-08,2016,343,"06",-0.71,5.16,-0.59,"weldhill"
2016-12-08,2016,343,"07",-0.71,5.16,0.29,"weldhill"
2016-12-08,2016,343,"08",-0.71,5.16,1.28,"weldhill"
2016-12-08,2016,343,"09",-0.71,5.16,3.18,"weldhill"
2016-12-08,2016,343,"10",-0.71,5.16,3.85,"weldhill"
2016-12-08,2016,343,"11",-0.71,5.16,4.66,"weldhill"
2016-12-08,2016,343,"12",-0.71,5.16,5.06,"weldhill"
2016-12-08,2016,343,"13",-0.71,5.16,5.12,"weldhill"
2016-12-08,2016,343,"14",-0.71,5.16,5.07,"weldhill"
2016-12-08,2016,343,"15",-0.71,5.16,4.86,"weldhill"
2016-12-08,2016,343,"16",-0.71,5.16,3.78,"weldhill"
2016-12-08,2016,343,"17",-0.71,5.16,2.48,"weldhill"
2016-12-08,2016,343,"18",-0.71,5.16,2.17,"weldhill"
2016-12-08,2016,343,"19",-0.71,5.16,1.88,"weldhill"
2016-12-08,2016,343,"20",-0.71,5.16,1.63,"weldhill"
2016-12-08,2016,343,"21",-0.71,5.16,1.12,"weldhill"
2016-12-08,2016,343,"22",-0.71,5.16,0.89,"weldhill"
2016-12-08,2016,343,"23",-0.71,5.16,0.57,"weldhill"
2016-12-09,2016,344,"00",-4.26,2.34,0.25,"weldhill"
2016-12-09,2016,344,"01",-4.26,2.34,-0.26,"weldhill"
2016-12-09,2016,344,"02",-4.26,2.34,-0.7,"weldhill"
2016-12-09,2016,344,"03",-4.26,2.34,-0.99,"weldhill"
2016-12-09,2016,344,"04",-4.26,2.34,-0.94,"weldhill"
2016-12-09,2016,344,"05",-4.26,2.34,-0.63,"weldhill"
2016-12-09,2016,344,"06",-4.26,2.34,-0.92,"weldhill"
2016-12-09,2016,344,"07",-4.26,2.34,-0.59,"weldhill"
2016-12-09,2016,344,"08",-4.26,2.34,0.3,"weldhill"
2016-12-09,2016,344,"09",-4.26,2.34,0.82,"weldhill"
2016-12-09,2016,344,"10",-4.26,2.34,1.28,"weldhill"
2016-12-09,2016,344,"11",-4.26,2.34,1.36,"weldhill"
2016-12-09,2016,344,"12",-4.26,2.34,1.72,"weldhill"
2016-12-09,2016,344,"13",-4.26,2.34,1.98,"weldhill"
2016-12-09,2016,344,"14",-4.26,2.34,1.45,"weldhill"
2016-12-09,2016,344,"15",-4.26,2.34,0.82,"weldhill"
2016-12-09,2016,344,"16",-4.26,2.34,-0.21,"weldhill"
2016-12-09,2016,344,"17",-4.26,2.34,-1.04,"weldhill"
2016-12-09,2016,344,"18",-4.26,2.34,-1.63,"weldhill"
2016-12-09,2016,344,"19",-4.26,2.34,-2.15,"weldhill"
2016-12-09,2016,344,"20",-4.26,2.34,-2.71,"weldhill"
2016-12-09,2016,344,"21",-4.26,2.34,-3.22,"weldhill"
2016-12-09,2016,344,"22",-4.26,2.34,-3.6,"weldhill"
2016-12-09,2016,344,"23",-4.26,2.34,-4.1,"weldhill"
2016-12-10,2016,345,"00",-9.54,-1.99,-4.58,"weldhill"
2016-12-10,2016,345,"01",-9.54,-1.99,-5.2,"weldhill"
2016-12-10,2016,345,"02",-9.54,-1.99,-5.58,"weldhill"
2016-12-10,2016,345,"03",-9.54,-1.99,-5.92,"weldhill"
2016-12-10,2016,345,"04",-9.54,-1.99,-6.4,"weldhill"
2016-12-10,2016,345,"05",-9.54,-1.99,-6.66,"weldhill"
2016-12-10,2016,345,"06",-9.54,-1.99,-6.92,"weldhill"
2016-12-10,2016,345,"07",-9.54,-1.99,-6.78,"weldhill"
2016-12-10,2016,345,"08",-9.54,-1.99,-5.73,"weldhill"
2016-12-10,2016,345,"09",-9.54,-1.99,-5.22,"weldhill"
2016-12-10,2016,345,"10",-9.54,-1.99,-4.57,"weldhill"
2016-12-10,2016,345,"11",-9.54,-1.99,-3.33,"weldhill"
2016-12-10,2016,345,"12",-9.54,-1.99,-2.54,"weldhill"
2016-12-10,2016,345,"13",-9.54,-1.99,-2.47,"weldhill"
2016-12-10,2016,345,"14",-9.54,-1.99,-2.12,"weldhill"
2016-12-10,2016,345,"15",-9.54,-1.99,-2.47,"weldhill"
2016-12-10,2016,345,"16",-9.54,-1.99,-3.14,"weldhill"
2016-12-10,2016,345,"17",-9.54,-1.99,-3.73,"weldhill"
2016-12-10,2016,345,"18",-9.54,-1.99,-4.53,"weldhill"
2016-12-10,2016,345,"19",-9.54,-1.99,-5.27,"weldhill"
2016-12-10,2016,345,"20",-9.54,-1.99,-7.08,"weldhill"
2016-12-10,2016,345,"21",-9.54,-1.99,-7.43,"weldhill"
2016-12-10,2016,345,"22",-9.54,-1.99,-8.76,"weldhill"
2016-12-10,2016,345,"23",-9.54,-1.99,-9.29,"weldhill"
2016-12-11,2016,346,"00",-11.18,1.78,-9.87,"weldhill"
2016-12-11,2016,346,"01",-11.18,1.78,-9.95,"weldhill"
2016-12-11,2016,346,"02",-11.18,1.78,-10.29,"weldhill"
2016-12-11,2016,346,"03",-11.18,1.78,-10.34,"weldhill"
2016-12-11,2016,346,"04",-11.18,1.78,-10.92,"weldhill"
2016-12-11,2016,346,"05",-11.18,1.78,-10.87,"weldhill"
2016-12-11,2016,346,"06",-11.18,1.78,-10.9,"weldhill"
2016-12-11,2016,346,"07",-11.18,1.78,-10.3,"weldhill"
2016-12-11,2016,346,"08",-11.18,1.78,-6.73,"weldhill"
2016-12-11,2016,346,"09",-11.18,1.78,-3.8,"weldhill"
2016-12-11,2016,346,"10",-11.18,1.78,-1.49,"weldhill"
2016-12-11,2016,346,"11",-11.18,1.78,0.25,"weldhill"
2016-12-11,2016,346,"12",-11.18,1.78,0.91,"weldhill"
2016-12-11,2016,346,"13",-11.18,1.78,1.22,"weldhill"
2016-12-11,2016,346,"14",-11.18,1.78,0.95,"weldhill"
2016-12-11,2016,346,"15",-11.18,1.78,0.67,"weldhill"
2016-12-11,2016,346,"16",-11.18,1.78,-0.03,"weldhill"
2016-12-11,2016,346,"17",-11.18,1.78,-0.23,"weldhill"
2016-12-11,2016,346,"18",-11.18,1.78,-0.34,"weldhill"
2016-12-11,2016,346,"19",-11.18,1.78,-0.82,"weldhill"
2016-12-11,2016,346,"20",-11.18,1.78,-0.67,"weldhill"
2016-12-11,2016,346,"21",-11.18,1.78,-0.68,"weldhill"
2016-12-11,2016,346,"22",-11.18,1.78,-1.7,"weldhill"
2016-12-11,2016,346,"23",-11.18,1.78,-2.38,"weldhill"
2016-12-12,2016,347,"00",-2.36,6.38,-2.33,"weldhill"
2016-12-12,2016,347,"01",-2.36,6.38,-2.15,"weldhill"
2016-12-12,2016,347,"02",-2.36,6.38,-1.71,"weldhill"
2016-12-12,2016,347,"03",-2.36,6.38,-1.09,"weldhill"
2016-12-12,2016,347,"04",-2.36,6.38,-0.27,"weldhill"
2016-12-12,2016,347,"05",-2.36,6.38,0.51,"weldhill"
2016-12-12,2016,347,"06",-2.36,6.38,1.72,"weldhill"
2016-12-12,2016,347,"07",-2.36,6.38,2.7,"weldhill"
2016-12-12,2016,347,"08",-2.36,6.38,3.1,"weldhill"
2016-12-12,2016,347,"09",-2.36,6.38,2.73,"weldhill"
2016-12-12,2016,347,"10",-2.36,6.38,3.02,"weldhill"
2016-12-12,2016,347,"11",-2.36,6.38,4.66,"weldhill"
2016-12-12,2016,347,"12",-2.36,6.38,5.97,"weldhill"
2016-12-12,2016,347,"13",-2.36,6.38,6.27,"weldhill"
2016-12-12,2016,347,"14",-2.36,6.38,5.79,"weldhill"
2016-12-12,2016,347,"15",-2.36,6.38,5.47,"weldhill"
2016-12-12,2016,347,"16",-2.36,6.38,4.21,"weldhill"
2016-12-12,2016,347,"17",-2.36,6.38,2.18,"weldhill"
2016-12-12,2016,347,"18",-2.36,6.38,0.77,"weldhill"
2016-12-12,2016,347,"19",-2.36,6.38,0.74,"weldhill"
2016-12-12,2016,347,"20",-2.36,6.38,2.38,"weldhill"
