"id","provenance.lat","provenance.long","genus","species","year","budburst","leafout","yr.end","gdd.start","type","climatetype","id_year_type","gdd_bb","gdd_dvr","fs.count"
"SPITOM_SH_99D_11",45.932675,-74.02507,"Spiraea","tomentosa",2019,103,119,365,46,"Common Garden","weldhill","SPITOM_SH_99D_11;2019;weldhill",212.15235596389,211.697221335174,0
"SPITOM_SH_99E_11",45.932675,-74.02507,"Spiraea","tomentosa",2019,97,119,365,46,"Common Garden","weldhill","SPITOM_SH_99E_11;2019;weldhill",170.028877804815,249.181416311238,0
"SPITOM_SH_99F_11",45.932675,-74.02507,"Spiraea","tomentosa",2019,103,135,365,46,"Common Garden","weldhill","SPITOM_SH_99F_11;2019;weldhill",212.15235596389,383.661528649579,0
"SPITOM_WM_4A_8",44.112337,-71.230138,"Spiraea","tomentosa",2019,97,115,365,46,"Common Garden","weldhill","SPITOM_WM_4A_8;2019;weldhill",170.028877804815,215.854757968692,0
"SPITOM_WM_4B_8",44.112337,-71.230138,"Spiraea","tomentosa",2019,97,115,365,46,"Common Garden","weldhill","SPITOM_WM_4B_8;2019;weldhill",170.028877804815,215.854757968692,0
"SPITOM_WM_5_8",44.112337,-71.230138,"Spiraea","tomentosa",2019,97,115,365,46,"Common Garden","weldhill","SPITOM_WM_5_8;2019;weldhill",170.028877804815,215.854757968692,0
"SPITOM_WM_5A_4",44.112337,-71.230138,"Spiraea","tomentosa",2019,100,115,365,46,"Common Garden","weldhill","SPITOM_WM_5A_4;2019;weldhill",181.801173416626,195.777547646165,0
"SPITOM_WM_5B_4",44.112337,-71.230138,"Spiraea","tomentosa",2019,97,115,365,46,"Common Garden","weldhill","SPITOM_WM_5B_4;2019;weldhill",170.028877804815,215.854757968692,0
"SPITOM_WM_5C_4",44.112337,-71.230138,"Spiraea","tomentosa",2019,97,115,365,46,"Common Garden","weldhill","SPITOM_WM_5C_4;2019;weldhill",170.028877804815,215.854757968692,0
"SPITOM_WM_5D_4",44.112337,-71.230138,"Spiraea","tomentosa",2019,97,119,365,46,"Common Garden","weldhill","SPITOM_WM_5D_4;2019;weldhill",170.028877804815,249.181416311238,0
"SPITOM_WM_5E_4",44.112337,-71.230138,"Spiraea","tomentosa",2019,103,119,365,46,"Common Garden","weldhill","SPITOM_WM_5E_4;2019;weldhill",212.15235596389,211.697221335174,0
"VIBCAS_GR_10_11",44.794942,-71.146683,"Viburnum","cassinoides",2019,100,115,365,46,"Common Garden","weldhill","VIBCAS_GR_10_11;2019;weldhill",181.801173416626,195.777547646165,0
"VIBCAS_GR_10_4",44.794942,-71.146683,"Viburnum","cassinoides",2019,97,115,365,46,"Common Garden","weldhill","VIBCAS_GR_10_4;2019;weldhill",170.028877804815,215.854757968692,0
"VIBCAS_GR_12A_4",44.794942,-71.146683,"Viburnum","cassinoides",2019,100,115,365,46,"Common Garden","weldhill","VIBCAS_GR_12A_4;2019;weldhill",181.801173416626,195.777547646165,0
"VIBCAS_GR_12A_8",44.794942,-71.146683,"Viburnum","cassinoides",2019,97,112,365,46,"Common Garden","weldhill","VIBCAS_GR_12A_8;2019;weldhill",170.028877804815,178.622194469186,0
"VIBCAS_GR_12B_4",44.794942,-71.146683,"Viburnum","cassinoides",2019,103,115,365,46,"Common Garden","weldhill","VIBCAS_GR_12B_4;2019;weldhill",212.15235596389,178.370562992628,0
"VIBCAS_GR_12B_8",44.794942,-71.146683,"Viburnum","cassinoides",2019,97,112,365,46,"Common Garden","weldhill","VIBCAS_GR_12B_8;2019;weldhill",170.028877804815,178.622194469186,0
"VIBCAS_GR_3_14",44.794942,-71.146683,"Viburnum","cassinoides",2019,97,115,365,46,"Common Garden","weldhill","VIBCAS_GR_3_14;2019;weldhill",170.028877804815,215.854757968692,0
"VIBCAS_GR_5_8",44.794942,-71.146683,"Viburnum","cassinoides",2019,103,112,365,46,"Common Garden","weldhill","VIBCAS_GR_5_8;2019;weldhill",212.15235596389,141.137999493121,0
"VIBCAS_GR_9_4",44.794942,-71.146683,"Viburnum","cassinoides",2019,103,112,365,46,"Common Garden","weldhill","VIBCAS_GR_9_4;2019;weldhill",212.15235596389,141.137999493121,0
"VIBCAS_HF_7A_14",42.531705,-72.18992,"Viburnum","cassinoides",2019,107,119,365,46,"Common Garden","weldhill","VIBCAS_HF_7A_14;2019;weldhill",261.351373234657,156.555276700942,0
"VIBCAS_SH_1_4",45.932675,-74.02507,"Viburnum","cassinoides",2019,100,115,365,46,"Common Garden","weldhill","VIBCAS_SH_1_4;2019;weldhill",181.801173416626,195.777547646165,0
"VIBCAS_SH_1A_8",45.932675,-74.02507,"Viburnum","cassinoides",2019,93,112,365,46,"Common Garden","weldhill","VIBCAS_SH_1A_8;2019;weldhill",139.516696907626,205.549197293477,0
"VIBCAS_SH_1B_8",45.932675,-74.02507,"Viburnum","cassinoides",2019,100,115,365,46,"Common Garden","weldhill","VIBCAS_SH_1B_8;2019;weldhill",181.801173416626,195.777547646165,0
"VIBCAS_SH_5_4",45.932675,-74.02507,"Viburnum","cassinoides",2019,103,112,365,46,"Common Garden","weldhill","VIBCAS_SH_5_4;2019;weldhill",212.15235596389,141.137999493121,0
"VIBCAS_SH_5A_8",45.932675,-74.02507,"Viburnum","cassinoides",2019,103,115,365,46,"Common Garden","weldhill","VIBCAS_SH_5A_8;2019;weldhill",212.15235596389,178.370562992628,0
"VIBCAS_SH_5B_8",45.932675,-74.02507,"Viburnum","cassinoides",2019,103,112,365,46,"Common Garden","weldhill","VIBCAS_SH_5B_8;2019;weldhill",212.15235596389,141.137999493121,0
"VIBCAS_SH_5C_8",45.932675,-74.02507,"Viburnum","cassinoides",2019,103,112,365,46,"Common Garden","weldhill","VIBCAS_SH_5C_8;2019;weldhill",212.15235596389,141.137999493121,0
"VIBCAS_SH_9_11",45.932675,-74.02507,"Viburnum","cassinoides",2019,100,119,365,46,"Common Garden","weldhill","VIBCAS_SH_9_11;2019;weldhill",181.801173416626,229.10420598871,0
"VIBCAS_WM_10_11",44.112337,-71.230138,"Viburnum","cassinoides",2019,100,112,365,46,"Common Garden","weldhill","VIBCAS_WM_10_11;2019;weldhill",181.801173416626,158.544984146658,0
"VIBCAS_WM_4_11",44.112337,-71.230138,"Viburnum","cassinoides",2019,100,112,365,46,"Common Garden","weldhill","VIBCAS_WM_4_11;2019;weldhill",181.801173416626,158.544984146658,0
"VIBCAS_WM_4_4",44.112337,-71.230138,"Viburnum","cassinoides",2019,103,115,365,46,"Common Garden","weldhill","VIBCAS_WM_4_4;2019;weldhill",212.15235596389,178.370562992628,0
"VIBCAS_WM_4_8",44.112337,-71.230138,"Viburnum","cassinoides",2019,107,115,365,46,"Common Garden","weldhill","VIBCAS_WM_4_8;2019;weldhill",261.351373234657,123.228618358397,0
"VIBCAS_WM_7_14",44.112337,-71.230138,"Viburnum","cassinoides",2019,100,119,365,46,"Common Garden","weldhill","VIBCAS_WM_7_14;2019;weldhill",181.801173416626,229.10420598871,0
"VIBCAS_WM_9A_11",44.112337,-71.230138,"Viburnum","cassinoides",2019,103,119,365,46,"Common Garden","weldhill","VIBCAS_WM_9A_11;2019;weldhill",212.15235596389,211.697221335174,0
"VIBCAS_WM_9A_8",44.112337,-71.230138,"Viburnum","cassinoides",2019,97,112,365,46,"Common Garden","weldhill","VIBCAS_WM_9A_8;2019;weldhill",170.028877804815,178.622194469186,0
"VIBCAS_WM_9B_11",44.112337,-71.230138,"Viburnum","cassinoides",2019,97,112,365,46,"Common Garden","weldhill","VIBCAS_WM_9B_11;2019;weldhill",170.028877804815,178.622194469186,0
"VIBCAS_WM_9B_8",44.112337,-71.230138,"Viburnum","cassinoides",2019,103,112,365,46,"Common Garden","weldhill","VIBCAS_WM_9B_8;2019;weldhill",212.15235596389,141.137999493121,0
"169165",NA,NA,NA,NA,2019,117,NA,NA,NA,NA,NA,NA,389.085450636941,NA,NA
"169167",NA,NA,NA,NA,2019,117,NA,NA,NA,NA,NA,NA,389.085450636941,NA,NA
"169168",NA,NA,NA,NA,2019,115,NA,NA,NA,NA,NA,NA,373.570533199764,NA,NA
"169171",NA,NA,NA,NA,2019,173,NA,NA,NA,NA,NA,NA,1244.92489588765,NA,NA
